0	 o	 op	 op0000	 1734544088.021699	 13.01	 40
9664	 b	 op	 op3210	 1734544088.258025	 12.06	 63
9665	 o	 js	 js3236	 1734544088.258046	 13.05	 61
9666	 o	 op	 op3211	 1734544088.258067	 12.9	 40
9667	 b	 op	 op3212	 1734544088.258087	 13.36	 59
9670	 b	 js	 js3237	 1734544088.258143	 8.42	 35
9671	 o	 op	 op3213	 1734544088.258164	 11.37	 54
9673	 o	 op	 op3214	 1734544088.258199	 11.73	 37
9677	 o	 js	 js3238	 1734544088.258276	 12.12	 42
9678	 b	 js	 js3239	 1734544088.258297	 12.72	 62
9682	 o	 op	 op3215	 1734544088.25837	 12.81	 32
9683	 o	 js	 js3240	 1734544088.25839	 11.39	 45
9685	 b	 js	 js3241	 1734544088.258429	 11.74	 28
9686	 o	 op	 op3216	 1734544088.25845	 12.33	 63
9687	 o	 op	 op3217	 1734544088.25847	 12.05	 62
9688	 o	 js	 js3242	 1734544088.258491	 12.68	 41
9689	 o	 op	 op3218	 1734544088.258511	 13.27	 68
9690	 b	 js	 js3243	 1734544088.258532	 10.84	 56
9691	 o	 op	 op3219	 1734544088.258551	 12.26	 54
9692	 o	 op	 op3220	 1734544088.258572	 11.84	 64
9693	 o	 op	 op3221	 1734544088.258592	 13.28	 52
9694	 b	 js	 js3244	 1734544088.258612	 11.13	 60
9695	 o	 op	 op3222	 1734544088.258632	 12.09	 57
9696	 b	 js	 js3245	 1734544088.258692	 11.49	 42
9697	 o	 js	 js3246	 1734544088.258738	 11.85	 47
9698	 o	 js	 js3247	 1734544088.258764	 12.21	 64
9699	 b	 op	 op3223	 1734544088.258787	 10.92	 51
9700	 o	 js	 js3248	 1734544088.258809	 15.54	 55
9701	 b	 op	 op3224	 1734544088.25883	 12.27	 51
9703	 o	 js	 js3249	 1734544088.25887	 11.92	 40
9704	 b	 op	 op3225	 1734544088.258891	 12.35	 30
9707	 b	 js	 js3250	 1734544088.258948	 11.38	 33
9708	 o	 op	 op3226	 1734544088.258969	 13.34	 8
9709	 o	 js	 js3251	 1734544088.25899	 12.69	 33
9710	 o	 op	 op3227	 1734544088.25901	 12.38	 58
9711	 o	 op	 op3228	 1734544088.259031	 13.53	 65
9712	 b	 js	 js3252	 1734544088.259051	 13.01	 54
9715	 o	 js	 js3253	 1734544088.259107	 11.65	 30
9718	 b	 op	 op3229	 1734544088.259162	 10.75	 30
9719	 o	 js	 js3254	 1734544088.259183	 13.02	 34
9720	 o	 js	 js3255	 1734544088.259203	 11.38	 52
9723	 b	 op	 op3230	 1734544088.259258	 11.48	 37
9724	 b	 op	 op3231	 1734544088.259278	 12.35	 47
9727	 b	 op	 op3232	 1734544088.259333	 11.88	 50
9728	 b	 op	 op3233	 1734544088.259354	 10.51	 31
9729	 o	 op	 op3234	 1734544088.259374	 11.77	 21
9731	 b	 op	 op3235	 1734544088.25941	 10.91	 38
9732	 o	 op	 op3236	 1734544088.259434	 13.24	 35
9733	 b	 js	 js3256	 1734544088.259455	 11.17	 45
9734	 o	 js	 js3257	 1734544088.259475	 12.81	 73
9735	 b	 op	 op3237	 1734544088.259495	 11.64	 85
9736	 b	 js	 js3258	 1734544088.259516	 10.55	 79
9737	 o	 op	 op3238	 1734544088.259536	 13.03	 76
9738	 o	 js	 js3259	 1734544088.259556	 11.98	 43
9739	 o	 js	 js3260	 1734544088.259577	 11.89	 70
9740	 b	 js	 js3261	 1734544088.259597	 10.44	 24
9741	 o	 js	 js3262	 1734544088.259617	 11.74	 62
9743	 o	 js	 js3263	 1734544088.259657	 12.13	 34
9744	 b	 js	 js3264	 1734544088.259678	 10.42	 58
9745	 o	 op	 op3239	 1734544088.259698	 12.6	 51
9746	 o	 js	 js3265	 1734544088.259719	 11.29	 40
9748	 b	 js	 js3266	 1734544088.259756	 10.57	 34
9749	 b	 op	 op3240	 1734544088.259776	 11.48	 52
9750	 b	 op	 op3241	 1734544088.259881	 12.48	 47
9753	 b	 op	 op3242	 1734544088.259941	 10.75	 35
9754	 b	 op	 op3243	 1734544088.259963	 12.09	 67
9757	 o	 js	 js3267	 1734544088.260017	 13.21	 44
9758	 b	 js	 js3268	 1734544088.260037	 12.55	 45
9761	 b	 js	 js3269	 1734544088.260102	 9.99	 55
9762	 b	 js	 js3270	 1734544088.260123	 11.33	 58
9763	 o	 js	 js3271	 1734544088.260144	 12.0	 66
9764	 o	 op	 op3244	 1734544088.260164	 12.72	 24
9765	 b	 op	 op3245	 1734544088.260184	 11.32	 38
9766	 b	 op	 op3246	 1734544088.260204	 11.48	 14
9767	 o	 js	 js3272	 1734544088.260227	 12.22	 29
9768	 o	 op	 op3247	 1734544088.260248	 13.87	 50
9769	 b	 op	 op3248	 1734544088.260269	 12.1	 55
9771	 o	 op	 op3249	 1734544088.260305	 12.88	 22
9772	 b	 js	 js3273	 1734544088.260325	 11.52	 48
9773	 b	 js	 js3274	 1734544088.260345	 11.31	 40
9774	 o	 js	 js3275	 1734544088.260366	 13.5	 69
9775	 o	 op	 op3250	 1734544088.260483	 10.79	 62
9778	 o	 js	 js3276	 1734544088.260605	 13.38	 24
9779	 o	 js	 js3277	 1734544088.260634	 12.5	 57
9780	 b	 op	 op3251	 1734544088.260658	 12.28	 33
9784	 b	 op	 op3252	 1734544088.260752	 11.09	 41
9785	 o	 op	 op3253	 1734544088.260774	 12.81	 33
9786	 o	 js	 js3278	 1734544088.260796	 13.07	 43
9787	 b	 op	 op3254	 1734544088.260816	 12.23	 56
9790	 o	 op	 op3255	 1734544088.260872	 12.63	 58
9791	 b	 op	 op3256	 1734544088.260893	 12.49	 90
9794	 b	 js	 js3279	 1734544088.26095	 10.58	 47
9795	 o	 js	 js3280	 1734544088.26097	 13.01	 62
9796	 b	 op	 op3257	 1734544088.260991	 12.69	 44
9800	 o	 js	 js3281	 1734544088.261066	 13.05	 32
9801	 b	 op	 op3258	 1734544088.261087	 11.9	 76
9802	 b	 op	 op3259	 1734544088.261108	 10.18	 41
9803	 o	 op	 op3260	 1734544088.261128	 13.49	 67
9804	 o	 op	 op3261	 1734544088.261149	 11.7	 61
9806	 b	 op	 op3262	 1734544088.261189	 12.2	 35
9807	 b	 js	 js3282	 1734544088.26121	 11.3	 65
9808	 o	 op	 op3263	 1734544088.261231	 12.37	 53
9809	 o	 js	 js3283	 1734544088.261251	 12.83	 59
9810	 o	 js	 js3284	 1734544088.261273	 10.82	 56
9814	 o	 js	 js3285	 1734544088.261348	 13.03	 39
9815	 b	 js	 js3286	 1734544088.261369	 9.77	 54
9816	 o	 op	 op3264	 1734544088.261389	 12.82	 17
9817	 o	 js	 js3287	 1734544088.261409	 14.04	 49
9818	 o	 op	 op3265	 1734544088.261429	 12.59	 40
9819	 b	 op	 op3266	 1734544088.26145	 11.24	 82
9820	 o	 op	 op3267	 1734544088.26147	 11.61	 42
9821	 b	 js	 js3288	 1734544088.261491	 9.43	 40
9822	 b	 js	 js3289	 1734544088.261511	 8.38	 34
9823	 b	 op	 op3268	 1734544088.261531	 12.06	 55
9825	 b	 op	 op3269	 1734544088.261593	 10.8	 32
9826	 o	 op	 op3270	 1734544088.261624	 12.45	 35
9827	 o	 op	 op3271	 1734544088.261648	 11.94	 37
9829	 b	 js	 js3290	 1734544088.261694	 9.23	 56
9830	 b	 js	 js3291	 1734544088.261721	 10.89	 45
9831	 b	 js	 js3292	 1734544088.261746	 10.48	 37
9832	 b	 op	 op3272	 1734544088.26177	 11.54	 59
9833	 o	 op	 op3273	 1734544088.261795	 11.39	 66
9836	 o	 js	 js3293	 1734544088.261859	 11.98	 60
9837	 o	 js	 js3294	 1734544088.261916	 12.45	 55
9838	 o	 js	 js3295	 1734544088.261959	 13.25	 47
9839	 b	 op	 op3274	 1734544088.261984	 11.46	 44
9840	 b	 op	 op3275	 1734544088.262007	 11.45	 37
9841	 o	 js	 js3296	 1734544088.262028	 15.82	 60
9842	 b	 js	 js3297	 1734544088.262049	 11.22	 60
9843	 b	 op	 op3276	 1734544088.26207	 13.03	 35
9846	 o	 op	 op3277	 1734544088.262131	 13.5	 39
9847	 o	 op	 op3278	 1734544088.262153	 11.08	 53
9850	 b	 op	 op3279	 1734544088.262217	 11.29	 61
9851	 b	 op	 op3280	 1734544088.262239	 11.84	 40
9852	 b	 js	 js3298	 1734544088.26226	 10.92	 63
9853	 o	 op	 op3281	 1734544088.262281	 13.63	 70
9854	 o	 js	 js3299	 1734544088.262302	 13.45	 27
9855	 b	 js	 js3300	 1734544088.262322	 12.53	 83
9858	 o	 op	 op3282	 1734544088.262378	 13.71	 58
9859	 b	 js	 js3301	 1734544088.262399	 11.71	 55
9860	 o	 op	 op3283	 1734544088.262419	 11.4	 67
9863	 b	 js	 js3302	 1734544088.262475	 12.93	 26
9866	 o	 js	 js3303	 1734544088.262535	 13.26	 56
9867	 o	 op	 op3284	 1734544088.262556	 13.03	 81
9868	 b	 js	 js3304	 1734544088.262576	 12.79	 59
9871	 o	 js	 js3305	 1734544088.262632	 10.09	 45
9874	 b	 op	 op3285	 1734544088.262687	 12.34	 65
9875	 b	 js	 js3306	 1734544088.262709	 11.39	 46
9876	 b	 js	 js3307	 1734544088.262729	 9.74	 43
9877	 b	 js	 js3308	 1734544088.262752	 10.78	 11
9878	 b	 js	 js3309	 1734544088.262773	 13.07	 73
9881	 o	 js	 js3310	 1734544088.262828	 12.57	 44
9882	 b	 op	 op3286	 1734544088.262849	 10.51	 46
9883	 b	 op	 op3287	 1734544088.26287	 11.68	 43
9884	 o	 op	 op3288	 1734544088.262891	 11.74	 31
9886	 o	 op	 op3289	 1734544088.262928	 12.02	 69
9888	 o	 js	 js3311	 1734544088.262968	 11.55	 45
9890	 o	 op	 op3290	 1734544088.26301	 13.16	 52
9891	 o	 js	 js3312	 1734544088.26303	 11.9	 31
9892	 o	 op	 op3291	 1734544088.263052	 11.27	 60
9895	 o	 js	 js3313	 1734544088.263109	 13.43	 65
9896	 b	 op	 op3292	 1734544088.26313	 11.6	 62
9898	 b	 js	 js3314	 1734544088.26317	 11.05	 41
9899	 b	 js	 js3315	 1734544088.26319	 11.63	 50
9900	 o	 js	 js3316	 1734544088.263211	 10.97	 25
9902	 o	 js	 js3317	 1734544088.263248	 12.32	 54
9903	 o	 js	 js3318	 1734544088.263269	 11.73	 46
9904	 o	 js	 js3319	 1734544088.26329	 11.65	 40
9905	 b	 js	 js3320	 1734544088.26331	 11.85	 56
9908	 o	 op	 op3293	 1734544088.263366	 11.95	 57
9909	 b	 op	 op3294	 1734544088.263387	 12.79	 63
9913	 b	 js	 js3321	 1734544088.263461	 10.24	 56
9914	 o	 js	 js3322	 1734544088.263482	 12.36	 65
9915	 o	 js	 js3323	 1734544088.263502	 13.79	 50
9916	 b	 js	 js3324	 1734544088.263523	 12.5	 24
9918	 o	 js	 js3325	 1734544088.263559	 14.72	 36
9919	 o	 op	 op3295	 1734544088.26358	 12.34	 58
9920	 b	 js	 js3326	 1734544088.2636	 10.53	 49
9921	 b	 op	 op3296	 1734544088.263621	 10.79	 68
9922	 b	 op	 op3297	 1734544088.263642	 11.41	 43
9923	 b	 js	 js3327	 1734544088.263663	 12.48	 43
9926	 b	 js	 js3328	 1734544088.263718	 12.11	 61
9928	 o	 js	 js3329	 1734544088.263758	 13.33	 29
9929	 o	 op	 op3298	 1734544088.263779	 13.25	 66
9930	 b	 js	 js3330	 1734544088.2638	 11.14	 41
9931	 o	 js	 js3331	 1734544088.26382	 12.47	 66
9932	 o	 op	 op3299	 1734544088.263841	 13.77	 47
9933	 b	 op	 op3300	 1734544088.263861	 10.35	 52
9934	 o	 op	 op3301	 1734544088.263882	 13.4	 45
9935	 o	 js	 js3332	 1734544088.263902	 12.68	 37
9936	 b	 op	 op3302	 1734544088.263923	 12.02	 37
9937	 b	 js	 js3333	 1734544088.263944	 10.86	 41
9938	 b	 op	 op3303	 1734544088.263964	 10.06	 56
9939	 o	 js	 js3334	 1734544088.263985	 12.08	 51
9941	 o	 op	 op3304	 1734544088.264025	 11.5	 52
9944	 o	 op	 op3305	 1734544088.264081	 13.48	 63
9945	 o	 op	 op3306	 1734544088.264101	 13.2	 48
9946	 o	 op	 op3307	 1734544088.264122	 12.46	 61
9947	 b	 js	 js3335	 1734544088.264142	 13.05	 21
9950	 o	 js	 js3336	 1734544088.264211	 12.0	 40
9951	 b	 op	 op3308	 1734544088.264233	 11.37	 38
9952	 o	 js	 js3337	 1734544088.264254	 13.04	 50
9953	 o	 js	 js3338	 1734544088.264275	 12.22	 44
9954	 b	 op	 op3309	 1734544088.264295	 10.59	 65
9955	 o	 js	 js3339	 1734544088.264315	 11.31	 70
9958	 o	 op	 op3310	 1734544088.264373	 12.49	 23
9959	 o	 js	 js3340	 1734544088.264395	 12.35	 23
9960	 b	 op	 op3311	 1734544088.264416	 11.91	 37
9961	 o	 js	 js3341	 1734544088.264437	 13.07	 47
9962	 o	 op	 op3312	 1734544088.264458	 13.8	 50
9963	 o	 js	 js3342	 1734544088.264479	 11.84	 43
9965	 o	 js	 js3343	 1734544088.264519	 11.36	 31
9967	 o	 js	 js3344	 1734544088.264556	 13.33	 57
9968	 o	 op	 op3313	 1734544088.264577	 12.7	 68
9969	 b	 js	 js3345	 1734544088.264597	 11.28	 35
9970	 b	 js	 js3346	 1734544088.264617	 12.0	 41
9973	 b	 js	 js3347	 1734544088.264674	 12.18	 80
9975	 o	 op	 op3314	 1734544088.264713	 12.35	 52
9976	 o	 op	 op3315	 1734544088.264734	 9.86	 46
9978	 o	 js	 js3348	 1734544088.264771	 11.92	 43
9980	 o	 op	 op3316	 1734544088.264811	 11.22	 20
9983	 o	 op	 op3317	 1734544088.264867	 13.56	 41
9984	 o	 op	 op3318	 1734544088.264887	 12.6	 80
9985	 b	 js	 js3349	 1734544088.264908	 12.53	 27
9988	 o	 js	 js3350	 1734544088.264964	 13.05	 65
9989	 b	 op	 op3319	 1734544088.264984	 9.71	 15
9990	 o	 op	 op3320	 1734544088.265005	 11.4	 64
9992	 b	 js	 js3351	 1734544088.265042	 11.67	 40
9993	 b	 op	 op3321	 1734544088.265062	 10.59	 65
9994	 b	 op	 op3322	 1734544088.265083	 10.67	 41
9995	 b	 js	 js3352	 1734544088.265103	 12.35	 57
9998	 o	 op	 op3323	 1734544088.265158	 12.69	 60
9999	 b	 js	 js3353	 1734544088.265178	 11.64	 90
10000	 b	 op	 op3324	 1734544088.265199	 12.85	 74
10003	 o	 js	 js3354	 1734544088.265255	 12.43	 60
10004	 b	 op	 op3325	 1734544088.265277	 11.21	 51
10005	 b	 op	 op3326	 1734544088.265297	 10.87	 58
10006	 b	 op	 op3327	 1734544088.265318	 10.55	 29
10007	 o	 op	 op3328	 1734544088.265338	 12.18	 33
10008	 o	 js	 js3355	 1734544088.265378	 11.95	 57
10009	 b	 op	 op3329	 1734544088.265399	 12.08	 34
10011	 o	 op	 op3330	 1734544088.265436	 12.75	 37
10012	 o	 js	 js3356	 1734544088.265457	 13.31	 20
10013	 b	 op	 op3331	 1734544088.265477	 10.23	 38
10014	 o	 js	 js3357	 1734544088.265498	 12.22	 85
10015	 b	 op	 op3332	 1734544088.265519	 12.03	 49
10017	 b	 js	 js3358	 1734544088.265559	 11.25	 48
10018	 b	 js	 js3359	 1734544088.26558	 8.9	 32
10019	 o	 js	 js3360	 1734544088.265601	 13.23	 36
10020	 b	 op	 op3333	 1734544088.265622	 11.69	 70
10021	 o	 op	 op3334	 1734544088.265643	 11.55	 23
10023	 o	 op	 op3335	 1734544088.265681	 13.58	 41
10024	 b	 op	 op3336	 1734544088.265702	 10.52	 61
10025	 o	 op	 op3337	 1734544088.265722	 11.68	 30
10028	 o	 js	 js3361	 1734544088.265778	 10.97	 47
10031	 b	 op	 op3338	 1734544088.265833	 12.45	 58
10034	 b	 op	 op3339	 1734544088.265888	 11.81	 54
10035	 b	 op	 op3340	 1734544088.265909	 13.12	 42
10037	 b	 js	 js3362	 1734544088.265947	 11.16	 37
10038	 b	 js	 js3363	 1734544088.265967	 11.4	 57
10039	 b	 op	 op3341	 1734544088.265989	 11.88	 81
10040	 b	 js	 js3364	 1734544088.26601	 12.18	 67
10041	 b	 js	 js3365	 1734544088.266031	 10.43	 85
10042	 b	 js	 js3366	 1734544088.266051	 10.7	 36
10043	 b	 js	 js3367	 1734544088.266071	 10.41	 33
10044	 b	 js	 js3368	 1734544088.266091	 12.3	 24
10046	 b	 js	 js3369	 1734544088.266132	 10.72	 66
10047	 o	 op	 op3342	 1734544088.266153	 11.2	 38
10050	 o	 js	 js3370	 1734544088.266209	 10.42	 30
10052	 o	 js	 js3371	 1734544088.266246	 12.41	 39
10053	 o	 op	 op3343	 1734544088.266266	 12.46	 34
10054	 o	 op	 op3344	 1734544088.266287	 13.4	 66
10055	 b	 js	 js3372	 1734544088.266307	 11.71	 33
10056	 o	 js	 js3373	 1734544088.266328	 12.57	 31
10057	 b	 op	 op3345	 1734544088.266349	 13.13	 44
10061	 b	 js	 js3374	 1734544088.266423	 12.37	 57
10064	 b	 js	 js3375	 1734544088.266478	 11.83	 40
10065	 b	 op	 op3346	 1734544088.266499	 11.39	 55
10066	 o	 js	 js3376	 1734544088.266519	 14.15	 45
10067	 o	 op	 op3347	 1734544088.266539	 11.43	 51
10070	 b	 js	 js3377	 1734544088.266595	 11.2	 27
10071	 b	 js	 js3378	 1734544088.266615	 9.23	 55
10072	 b	 js	 js3379	 1734544088.266636	 12.15	 49
10073	 b	 op	 op3348	 1734544088.266657	 11.17	 37
10074	 b	 op	 op3349	 1734544088.266677	 11.57	 1
10075	 o	 js	 js3380	 1734544088.266698	 13.26	 39
10076	 b	 op	 op3350	 1734544088.266719	 10.41	 47
10077	 b	 op	 op3351	 1734544088.266739	 11.55	 52
10078	 o	 op	 op3352	 1734544088.266759	 11.7	 24
10080	 b	 js	 js3381	 1734544088.266796	 12.28	 60
10081	 o	 js	 js3382	 1734544088.266818	 11.52	 45
10083	 b	 op	 op3353	 1734544088.266854	 11.66	 51
10084	 o	 op	 op3354	 1734544088.266874	 12.3	 37
10085	 o	 op	 op3355	 1734544088.266896	 11.66	 52
10089	 b	 js	 js3383	 1734544088.266971	 10.85	 19
10090	 b	 op	 op3356	 1734544088.266991	 9.9	 55
10091	 b	 js	 js3384	 1734544088.267013	 13.28	 64
10094	 b	 op	 op3357	 1734544088.267069	 10.87	 68
10095	 b	 op	 op3358	 1734544088.267089	 9.72	 43
10096	 o	 js	 js3385	 1734544088.267109	 14.26	 63
10097	 b	 op	 op3359	 1734544088.26713	 11.13	 29
10098	 b	 op	 op3360	 1734544088.267151	 12.09	 59
10099	 b	 op	 op3361	 1734544088.267171	 10.55	 30
10100	 b	 js	 js3386	 1734544088.267192	 11.42	 30
10101	 b	 op	 op3362	 1734544088.267212	 11.65	 76
10102	 o	 op	 op3363	 1734544088.267233	 12.6	 86
10103	 b	 op	 op3364	 1734544088.267254	 11.66	 53
10104	 b	 op	 op3365	 1734544088.267274	 12.05	 47
10105	 o	 js	 js3387	 1734544088.267295	 12.43	 42
10106	 o	 js	 js3388	 1734544088.267316	 11.89	 48
10108	 o	 js	 js3389	 1734544088.267352	 13.03	 31
10109	 o	 js	 js3390	 1734544088.267372	 11.43	 64
10113	 o	 js	 js3391	 1734544088.267445	 11.76	 45
10116	 b	 js	 js3392	 1734544088.267501	 12.9	 58
10120	 b	 js	 js3393	 1734544088.267575	 11.19	 31
10121	 b	 op	 op3366	 1734544088.267596	 11.1	 65
10122	 b	 js	 js3394	 1734544088.267616	 11.88	 51
10123	 o	 op	 op3367	 1734544088.267637	 14.35	 73
10124	 o	 js	 js3395	 1734544088.267657	 11.92	 48
10125	 b	 op	 op3368	 1734544088.267678	 11.66	 69
10126	 o	 op	 op3369	 1734544088.2677	 12.89	 77
10127	 o	 op	 op3370	 1734544088.267721	 12.52	 54
10128	 b	 op	 op3371	 1734544088.267742	 10.15	 55
10129	 o	 op	 op3372	 1734544088.267763	 11.9	 12
10130	 b	 js	 js3396	 1734544088.267784	 11.63	 76
10131	 b	 js	 js3397	 1734544088.267805	 10.97	 60
10132	 o	 op	 op3373	 1734544088.267825	 13.11	 85
10133	 b	 op	 op3374	 1734544088.267846	 12.23	 67
10136	 o	 op	 op3375	 1734544088.267904	 13.33	 64
10137	 o	 js	 js3398	 1734544088.267925	 10.45	 55
10140	 o	 js	 js3399	 1734544088.267979	 12.75	 52
10141	 o	 op	 op3376	 1734544088.268	 13.55	 85
10142	 o	 js	 js3400	 1734544088.268021	 11.65	 60
10146	 o	 op	 op3377	 1734544088.268094	 11.11	 42
10149	 o	 js	 js3401	 1734544088.26815	 10.7	 62
10152	 o	 op	 op3378	 1734544088.268205	 11.83	 51
10153	 b	 op	 op3379	 1734544088.268226	 12.19	 49
10155	 b	 op	 op3380	 1734544088.268263	 12.54	 80
10159	 o	 op	 op3381	 1734544088.268337	 12.13	 14
10160	 o	 js	 js3402	 1734544088.268359	 12.88	 40
10161	 b	 op	 op3382	 1734544088.268384	 12.19	 56
10163	 o	 op	 op3383	 1734544088.268424	 13.85	 43
10164	 b	 js	 js3403	 1734544088.268445	 10.42	 78
10165	 b	 js	 js3404	 1734544088.268466	 11.98	 43
10166	 b	 js	 js3405	 1734544088.268486	 10.96	 55
10167	 o	 op	 op3384	 1734544088.268507	 11.15	 62
10170	 o	 js	 js3406	 1734544088.268562	 11.33	 56
10174	 b	 op	 op3385	 1734544088.268704	 11.88	 69
10175	 b	 js	 js3407	 1734544088.268726	 12.36	 52
10176	 o	 js	 js3408	 1734544088.268747	 14.39	 56
10177	 b	 js	 js3409	 1734544088.268768	 11.28	 59
10178	 b	 op	 op3386	 1734544088.268788	 9.02	 40
10179	 b	 js	 js3410	 1734544088.268809	 13.54	 56
10183	 b	 op	 op3387	 1734544088.268884	 12.25	 48
10184	 b	 js	 js3411	 1734544088.268906	 11.87	 41
10185	 o	 js	 js3412	 1734544088.268928	 13.15	 51
10186	 o	 js	 js3413	 1734544088.268949	 11.76	 58
10189	 b	 op	 op3388	 1734544088.269015	 10.9	 61
10190	 o	 op	 op3389	 1734544088.269036	 10.84	 66
10193	 b	 js	 js3414	 1734544088.269094	 11.69	 37
10194	 b	 op	 op3390	 1734544088.269115	 13.23	 62
10198	 b	 op	 op3391	 1734544088.269194	 11.06	 64
10199	 b	 js	 js3415	 1734544088.269214	 11.99	 51
10200	 o	 js	 js3416	 1734544088.269235	 11.74	 45
10202	 o	 js	 js3417	 1734544088.269273	 12.85	 56
10203	 o	 op	 op3392	 1734544088.269294	 12.65	 43
10204	 b	 op	 op3393	 1734544088.269314	 11.33	 57
10205	 b	 op	 op3394	 1734544088.269335	 14.8	 31
10208	 b	 js	 js3418	 1734544088.269393	 9.77	 56
10209	 o	 js	 js3419	 1734544088.269413	 14.01	 73
10210	 b	 js	 js3420	 1734544088.269435	 13.49	 56
10212	 b	 js	 js3421	 1734544088.269471	 12.06	 14
10213	 o	 op	 op3395	 1734544088.269492	 13.19	 60
10214	 o	 js	 js3422	 1734544088.269513	 12.22	 63
10215	 o	 op	 op3396	 1734544088.269545	 12.84	 74
10216	 o	 op	 op3397	 1734544088.269568	 12.18	 64
10217	 b	 op	 op3398	 1734544088.269589	 11.97	 81
10218	 b	 js	 js3423	 1734544088.269618	 12.36	 70
10221	 b	 js	 js3424	 1734544088.26974	 9.53	 67
10222	 b	 op	 op3399	 1734544088.269766	 11.58	 57
10223	 b	 js	 js3425	 1734544088.26979	 10.68	 42
10224	 b	 js	 js3426	 1734544088.269811	 12.38	 91
10226	 b	 op	 op3400	 1734544088.269854	 10.81	 27
10227	 b	 op	 op3401	 1734544088.269875	 11.18	 49
10228	 b	 op	 op3402	 1734544088.269897	 10.42	 21
10229	 b	 op	 op3403	 1734544088.26992	 12.04	 67
10230	 b	 js	 js3427	 1734544088.26995	 11.1	 34
10231	 b	 op	 op3404	 1734544088.269971	 11.84	 42
10232	 b	 js	 js3428	 1734544088.269992	 10.16	 60
10233	 b	 js	 js3429	 1734544088.270013	 11.72	 59
10234	 b	 js	 js3430	 1734544088.270034	 13.03	 55
10238	 b	 op	 op3405	 1734544088.270113	 11.85	 44
10239	 o	 op	 op3406	 1734544088.270134	 11.26	 82
10243	 b	 op	 op3407	 1734544088.270209	 11.6	 53
10244	 o	 js	 js3431	 1734544088.27023	 10.71	 65
10248	 b	 js	 js3432	 1734544088.270303	 11.92	 55
10249	 o	 op	 op3408	 1734544088.270325	 12.37	 29
10250	 b	 op	 op3409	 1734544088.270345	 12.91	 55
10253	 o	 op	 op3410	 1734544088.270401	 10.7	 54
10255	 o	 op	 op3411	 1734544088.270437	 10.85	 65
10259	 b	 op	 op3412	 1734544088.270512	 12.1	 40
10260	 o	 op	 op3413	 1734544088.270533	 11.83	 17
10262	 b	 js	 js3433	 1734544088.27057	 11.76	 37
10263	 b	 op	 op3414	 1734544088.270593	 12.17	 53
10264	 o	 op	 op3415	 1734544088.270614	 11.06	 30
10266	 o	 js	 js3434	 1734544088.27065	 11.74	 43
10269	 b	 js	 js3435	 1734544088.270704	 10.78	 60
10270	 o	 op	 op3416	 1734544088.270724	 12.97	 41
10271	 o	 js	 js3436	 1734544088.270745	 12.79	 43
10272	 b	 op	 op3417	 1734544088.270765	 13.01	 35
10275	 o	 op	 op3418	 1734544088.270824	 12.01	 23
10277	 b	 js	 js3437	 1734544088.270863	 11.71	 30
10278	 o	 op	 op3419	 1734544088.270884	 11.99	 48
10279	 b	 op	 op3420	 1734544088.270905	 11.53	 62
10280	 b	 js	 js3438	 1734544088.270925	 11.66	 51
10281	 o	 op	 op3421	 1734544088.270946	 13.71	 26
10282	 o	 op	 op3422	 1734544088.270965	 10.93	 25
10284	 b	 op	 op3423	 1734544088.271001	 9.67	 57
10285	 b	 op	 op3424	 1734544088.271021	 11.25	 40
10286	 o	 js	 js3439	 1734544088.271042	 12.34	 38
10287	 o	 op	 op3425	 1734544088.271063	 11.2	 36
10290	 o	 op	 op3426	 1734544088.271118	 10.91	 44
10293	 b	 js	 js3440	 1734544088.271171	 13.26	 34
10295	 o	 op	 op3427	 1734544088.27122	 14.18	 45
10296	 b	 op	 op3428	 1734544088.27124	 10.72	 50
10297	 b	 op	 op3429	 1734544088.27126	 10.45	 33
10298	 b	 js	 js3441	 1734544088.27128	 9.65	 71
10299	 o	 js	 js3442	 1734544088.271299	 14.37	 45
10300	 o	 js	 js3443	 1734544088.271319	 12.53	 59
10301	 b	 js	 js3444	 1734544088.271339	 10.66	 56
10302	 o	 js	 js3445	 1734544088.27136	 10.32	 69
10306	 b	 js	 js3446	 1734544088.271432	 10.78	 16
10307	 o	 js	 js3447	 1734544088.271451	 11.07	 25
10309	 b	 op	 op3430	 1734544088.271487	 10.59	 40
10310	 b	 js	 js3448	 1734544088.271506	 12.7	 73
10315	 b	 js	 js3449	 1734544088.271595	 11.21	 49
10316	 b	 op	 op3431	 1734544088.271615	 10.65	 44
10317	 b	 js	 js3450	 1734544088.271634	 12.06	 54
10318	 o	 op	 op3432	 1734544088.271654	 13.75	 51
10319	 o	 op	 op3433	 1734544088.271674	 14.24	 53
10320	 b	 js	 js3451	 1734544088.271694	 9.78	 54
10321	 b	 op	 op3434	 1734544088.271714	 12.4	 32
10322	 b	 js	 js3452	 1734544088.271734	 12.65	 28
10325	 b	 js	 js3453	 1734544088.27179	 12.44	 56
10326	 b	 op	 op3435	 1734544088.27181	 12.14	 46
10327	 o	 js	 js3454	 1734544088.271829	 11.13	 54
10329	 o	 op	 op3436	 1734544088.271865	 12.31	 37
10332	 b	 js	 js3455	 1734544088.271921	 12.15	 49
10333	 b	 js	 js3456	 1734544088.271941	 11.76	 19
10334	 b	 js	 js3457	 1734544088.27196	 11.1	 55
10335	 b	 js	 js3458	 1734544088.27198	 11.8	 55
